laufnummer,site,sample,point_rep,order,family,length
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,1
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
75,Rot,Control_3,B,Entomobryomorpha,NA,0.5
76,Rot,Inflow_1,A,Hymenoptera,Formicidae,5
76,Rot,Inflow_1,A,Hymenoptera,Formicidae,4
76,Rot,Inflow_1,A,Hymenoptera,Formicidae,3
76,Rot,Inflow_1,A,Hymenoptera,Formicidae,3
76,Rot,Inflow_1,A,Hymenoptera,Formicidae,3
76,Rot,Inflow_1,A,Hemiptera,NA,4
76,Rot,Inflow_1,A,Hemiptera,NA,3
76,Rot,Inflow_1,A,Hemiptera,NA,3
76,Rot,Inflow_1,A,Hemiptera,NA,2
76,Rot,Inflow_1,A,Hemiptera,NA,2
76,Rot,Inflow_1,A,Hemiptera,NA,2
76,Rot,Inflow_1,A,Hemiptera,NA,2
76,Rot,Inflow_1,A,Hemiptera,NA,2
76,Rot,Inflow_1,A,Hemiptera,NA,0.5
76,Rot,Inflow_1,A,Diptera,NA,5
76,Rot,Inflow_1,A,Diptera,NA,2
76,Rot,Inflow_1,A,Diptera,NA,2
76,Rot,Inflow_1,A,Diptera,NA,2
76,Rot,Inflow_1,A,Hemiptera,NA,2
76,Rot,Inflow_1,A,Hemiptera,NA,1
76,Rot,Inflow_1,A,Hemiptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,3
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Diptera,NA,1
76,Rot,Inflow_1,A,Hymenoptera,NA,2
76,Rot,Inflow_1,A,Hymenoptera,NA,2
76,Rot,Inflow_1,A,Hymenoptera,NA,2
76,Rot,Inflow_1,A,Thysanoptera,Phlaeothripidae,2
76,Rot,Inflow_1,A,Acari,NA,1
76,Rot,Inflow_1,A,Acari,NA,1
76,Rot,Inflow_1,A,Acari,NA,1
76,Rot,Inflow_1,A,Pulmonata,NA,3
76,Rot,Inflow_1,A,Orthoptera,NA,7
76,Rot,Inflow_1,A,Orthoptera,NA,5
76,Rot,Inflow_1,A,Thysanoptera,NA,2
76,Rot,Inflow_1,A,Thysanoptera,NA,1
76,Rot,Inflow_1,A,Hymenoptera,NA,1
76,Rot,Inflow_1,A,Hymenoptera,NA,1
76,Rot,Inflow_1,A,Coleoptera,NA,5
76,Rot,Inflow_1,A,Coleoptera,NA,3
76,Rot,Inflow_1,A,Entomobryomorpha,NA,2
76,Rot,Inflow_1,A,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Hymenoptera,NA,1
76,Rot,Inflow_1,B,Hymenoptera,NA,1
76,Rot,Inflow_1,B,Hymenoptera,NA,1
76,Rot,Inflow_1,B,Hymenoptera,NA,1
76,Rot,Inflow_1,B,Hymenoptera,NA,1
76,Rot,Inflow_1,B,Hymenoptera,NA,1
76,Rot,Inflow_1,B,Hymenoptera,NA,2
76,Rot,Inflow_1,B,Hymenoptera,NA,2
76,Rot,Inflow_1,B,Hymenoptera,NA,2
76,Rot,Inflow_1,B,Hymenoptera,NA,2
76,Rot,Inflow_1,B,Hymenoptera,NA,3
76,Rot,Inflow_1,B,Hymenoptera,NA,4
76,Rot,Inflow_1,B,Hymenoptera,Formicidae,4
76,Rot,Inflow_1,B,Hymenoptera,Mymaridae,1
76,Rot,Inflow_1,B,Hymenoptera,Mymaridae,1
76,Rot,Inflow_1,B,Hymenoptera,Mymaridae,1
76,Rot,Inflow_1,B,Hymenoptera,Mymaridae,1
76,Rot,Inflow_1,B,Hymenoptera,Mymaridae,1
76,Rot,Inflow_1,B,Hymenoptera,Mymaridae,1
76,Rot,Inflow_1,B,Hymenoptera,Mymaridae,1
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,2
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Hemiptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,2
76,Rot,Inflow_1,B,Diptera,NA,3
76,Rot,Inflow_1,B,Diptera,NA,3
76,Rot,Inflow_1,B,Diptera,NA,5
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,1
76,Rot,Inflow_1,B,Diptera,NA,2
76,Rot,Inflow_1,B,Diptera,NA,2
76,Rot,Inflow_1,B,Dermaptera,NA,10
76,Rot,Inflow_1,B,Hemiptera,Aphididae,2
76,Rot,Inflow_1,B,Hymenoptera,NA,2
76,Rot,Inflow_1,B,Thysanoptera,Aeolothripidae,1
76,Rot,Inflow_1,B,Pulmonata,NA,3
76,Rot,Inflow_1,B,Isopoda,NA,1
76,Rot,Inflow_1,B,Isopoda,NA,1
76,Rot,Inflow_1,B,Isopoda,NA,2
76,Rot,Inflow_1,B,Coleoptera,NA,4
76,Rot,Inflow_1,B,Coleoptera,NA,4
76,Rot,Inflow_1,B,Coleoptera,NA,1
76,Rot,Inflow_1,B,Coleoptera,NA,2
76,Rot,Inflow_1,B,Coleoptera,NA,6
76,Rot,Inflow_1,B,Hemiptera,NA,7
76,Rot,Inflow_1,B,Araneae,NA,2
76,Rot,Inflow_1,B,Araneae,NA,2
76,Rot,Inflow_1,B,Araneae,NA,3
76,Rot,Inflow_1,B,Araneae,NA,4
76,Rot,Inflow_1,B,Araneae,NA,4
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Araneae,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Acari,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,0.5
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Symphypleona,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,5
76,Rot,Inflow_1,B,Entomobryomorpha,NA,4
76,Rot,Inflow_1,B,Entomobryomorpha,NA,3
76,Rot,Inflow_1,B,Entomobryomorpha,NA,3
76,Rot,Inflow_1,B,Entomobryomorpha,NA,3
76,Rot,Inflow_1,B,Entomobryomorpha,NA,2
76,Rot,Inflow_1,B,Entomobryomorpha,NA,2
76,Rot,Inflow_1,B,Entomobryomorpha,NA,2
76,Rot,Inflow_1,B,Entomobryomorpha,NA,2
76,Rot,Inflow_1,B,Entomobryomorpha,NA,2
76,Rot,Inflow_1,B,Entomobryomorpha,NA,2
76,Rot,Inflow_1,B,Entomobryomorpha,NA,2
76,Rot,Inflow_1,B,Entomobryomorpha,NA,2
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
76,Rot,Inflow_1,B,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Hymenoptera,NA,1
77,Rot,Inflow_2,A,Hymenoptera,NA,1
77,Rot,Inflow_2,A,Hymenoptera,NA,1
77,Rot,Inflow_2,A,Hymenoptera,NA,2
77,Rot,Inflow_2,A,Hymenoptera,NA,2
77,Rot,Inflow_2,A,Hymenoptera,NA,2
77,Rot,Inflow_2,A,Hymenoptera,NA,3
77,Rot,Inflow_2,A,Hymenoptera,Mymaridae,1
77,Rot,Inflow_2,A,Hymenoptera,Mymaridae,1
77,Rot,Inflow_2,A,Hymenoptera,Mymaridae,1
77,Rot,Inflow_2,A,Hemiptera,NA,2
77,Rot,Inflow_2,A,Hemiptera,NA,3
77,Rot,Inflow_2,A,Hemiptera,NA,4
77,Rot,Inflow_2,A,Hemiptera,NA,4
77,Rot,Inflow_2,A,Hemiptera,NA,3
77,Rot,Inflow_2,A,Hemiptera,NA,3
77,Rot,Inflow_2,A,Hemiptera,NA,3
77,Rot,Inflow_2,A,Hemiptera,NA,1
77,Rot,Inflow_2,A,Hemiptera,NA,1
77,Rot,Inflow_2,A,Hemiptera,NA,1
77,Rot,Inflow_2,A,Hemiptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,2
77,Rot,Inflow_2,A,Diptera,NA,2
77,Rot,Inflow_2,A,Diptera,NA,2
77,Rot,Inflow_2,A,Diptera,NA,2
77,Rot,Inflow_2,A,Orthoptera,Acrididae,12
77,Rot,Inflow_2,A,Orthoptera,Acrididae,7
77,Rot,Inflow_2,A,Orthoptera,Acrididae,11
77,Rot,Inflow_2,A,Orthoptera,Acrididae,13
77,Rot,Inflow_2,A,Orthoptera,Acrididae,13
77,Rot,Inflow_2,A,Orthoptera,Acrididae,14
77,Rot,Inflow_2,A,Diptera,NA,2
77,Rot,Inflow_2,A,Diptera,NA,2
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Diptera,NA,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,2
77,Rot,Inflow_2,A,Hemiptera,Aphididae,3
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Hemiptera,Aphididae,1
77,Rot,Inflow_2,A,Thysanoptera,Thripidae,1
77,Rot,Inflow_2,A,Thysanoptera,Thripidae,1
77,Rot,Inflow_2,A,Thysanoptera,Phlaeothripidae,2
77,Rot,Inflow_2,A,Thysanoptera,Phlaeothripidae,2
77,Rot,Inflow_2,A,Araneae,NA,1
77,Rot,Inflow_2,A,Araneae,NA,1
77,Rot,Inflow_2,A,Araneae,NA,1
77,Rot,Inflow_2,A,Diptera,NA,4
77,Rot,Inflow_2,A,Symphypleona,NA,2
77,Rot,Inflow_2,A,Symphypleona,NA,2
77,Rot,Inflow_2,A,Symphypleona,NA,2
77,Rot,Inflow_2,A,Symphypleona,NA,2
77,Rot,Inflow_2,A,Symphypleona,NA,2
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,0.5
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Symphypleona,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,2
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
77,Rot,Inflow_2,A,Entomobryomorpha,NA,1
